Subaward Report ID,Prime PIID,Builder,Original Candidate Hulls,Timing Candidate Hulls,Timing Candidate Count,Candidate Stages,Stage Consensus Flag,Narrowing Result,Lifecycle Confidence,Lifecycle Attribution Scope,Assigned Hull
21031226,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135,5,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031227,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137,6,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031228,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135,5,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031233,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137,6,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031257,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031258,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031259,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031260,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135,5,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031261,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135,5,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031262,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135,5,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031263,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137,6,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031264,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135,5,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031265,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,7,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031266,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,7,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031267,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,7,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031268,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,7,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031270,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137,6,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031271,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137,6,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031274,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135,5,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031275,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135,5,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031276,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135,5,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031277,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137,6,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031278,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135,5,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031279,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135,5,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031285,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137,6,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031288,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,7,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031289,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137,6,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031292,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131,3,Long-lead,TRUE,2-3 candidates,Medium,"Evidence-based narrowing, not modeled allocation",
21031293,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131,3,Long-lead,TRUE,2-3 candidates,Medium,"Evidence-based narrowing, not modeled allocation",
21031294,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131,3,Long-lead,TRUE,2-3 candidates,Medium,"Evidence-based narrowing, not modeled allocation",
21031295,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131,3,Long-lead,TRUE,2-3 candidates,Medium,"Evidence-based narrowing, not modeled allocation",
21031296,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031297,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135,5,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031298,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131,3,Long-lead,TRUE,2-3 candidates,Medium,"Evidence-based narrowing, not modeled allocation",
21031299,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131,3,Long-lead,TRUE,2-3 candidates,Medium,"Evidence-based narrowing, not modeled allocation",
21031300,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131,3,Long-lead,TRUE,2-3 candidates,Medium,"Evidence-based narrowing, not modeled allocation",
21031301,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131,3,Long-lead,TRUE,2-3 candidates,Medium,"Evidence-based narrowing, not modeled allocation",
21031302,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031303,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135,5,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031304,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,7,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031305,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135,5,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031306,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,7,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031307,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,7,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031308,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031309,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131,3,Long-lead,TRUE,2-3 candidates,Medium,"Evidence-based narrowing, not modeled allocation",
21031310,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131,3,Long-lead,TRUE,2-3 candidates,Medium,"Evidence-based narrowing, not modeled allocation",
21031311,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131,3,Long-lead,TRUE,2-3 candidates,Medium,"Evidence-based narrowing, not modeled allocation",
21031312,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131,3,Long-lead,TRUE,2-3 candidates,Medium,"Evidence-based narrowing, not modeled allocation",
21031313,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135,5,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031314,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135,5,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031315,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135,5,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031316,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031317,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031318,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031319,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031320,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135,5,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031321,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131,3,Long-lead,TRUE,2-3 candidates,Medium,"Evidence-based narrowing, not modeled allocation",
21031322,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131,3,Long-lead,TRUE,2-3 candidates,Medium,"Evidence-based narrowing, not modeled allocation",
21031323,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131,3,Long-lead,TRUE,2-3 candidates,Medium,"Evidence-based narrowing, not modeled allocation",
21031324,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131,3,Long-lead,TRUE,2-3 candidates,Medium,"Evidence-based narrowing, not modeled allocation",
21031325,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135,5,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031326,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131,3,Long-lead,TRUE,2-3 candidates,Medium,"Evidence-based narrowing, not modeled allocation",
21031327,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131,3,Long-lead,TRUE,2-3 candidates,Medium,"Evidence-based narrowing, not modeled allocation",
21031328,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131,3,Long-lead,TRUE,2-3 candidates,Medium,"Evidence-based narrowing, not modeled allocation",
21031329,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131,3,Long-lead,TRUE,2-3 candidates,Medium,"Evidence-based narrowing, not modeled allocation",
21031330,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031331,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135,5,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031332,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,7,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031333,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137,6,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031336,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133,4,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031337,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135,5,Long-lead,TRUE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031339,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,7,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031340,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,7,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031341,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137,6,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031342,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,7,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031343,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137,6,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031344,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135,5,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031345,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135,5,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031347,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137,6,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031348,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137,6,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031349,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137,6,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031351,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,7,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031353,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,7,Construction / Long-lead / Outfit / test,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
21031354,N0002418C2307,HII-Ingalls,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137 / DDG 139,DDG 128 / DDG 129 / DDG 131 / DDG 133 / DDG 135 / DDG 137,6,Construction / Long-lead,FALSE,Still family-level,Low,"Evidence-based narrowing, not modeled allocation",
